species	ERR2162200	ERR2162201	ERR2162202	ERR2162203	ERR2162204	ERR2162205	ERR2162206	ERR2162207	ERR2162208	ERR2162209	ERR2162210	ERR2162211	ERR2162212	ERR2162213	ERR2162214	ERR2162215	ERR2162216	ERR2162217	ERR2162218	ERR2162219	ERR2162220	ERR2162221	ERR2162222	ERR2162223	ERR2162224	SRR5930493	SRR5930494	SRR5930495	SRR5930496	SRR5930497	SRR5930498	SRR5930499	SRR5930500	SRR5930501	SRR5930502	SRR5930503	SRR5930504	SRR5930505	SRR5930506	SRR5930507	SRR5930508	SRR5930509	SRR5930510	SRR5930511	SRR5930512	SRR5930513	SRR5930514	SRR5930515	SRR5930516	SRR5930517	SRR5930518	SRR5930519	SRR5930520	SRR5930521	SRR5930522	SRR5930523	SRR5930524	SRR5930525	SRR5930526	SRR5930527	SRR5930528	SRR5930529	SRR5930530	SRR5930531	SRR5930532	SRR5930533	SRR5930534	SRR5930535	SRR5930536	SRR6000869	SRR6000870	SRR6000871	SRR6000873	SRR6000874	SRR6000877	SRR6000878	SRR6000890	SRR6000891	SRR6000892	SRR6000893	SRR6000894	SRR6000895	SRR6000896	SRR6000899	SRR6000900	SRR6000901	SRR6000902	SRR6000903	SRR6000905	SRR6000906	SRR6000907	SRR6000908	SRR6000909	SRR6000910	SRR6000911	SRR6000912	SRR6000920	SRR6000921	SRR6000931	SRR6000932	SRR6000940	SRR6000942	SRR6000943	SRR6000944	SRR6000945	SRR6000946	SRR6000947	SRR6000949
s__Burkholderiales_bacterium_1_1_47	0	0.0724491259305203	0	0.0455865061538278	0.0129900025980005	0.475639560355163	0	0.587719425653087	0.737449926255007	0	0.490371175219751	0.107032294827012	0	0.214090655594342	1.18283865273834	0.453940090788018	0	0	0.0729697472647135	0.25531	0	0.00471142662298873	0.033810010143003	0	0	0.00262771979263068	0	0.0156909273338054	0.0591473119348167	0	0.0743414623801891	0.0208311311304204	0.0221312459891492	0	0	0.0107141442309886	0	0.171868319623633	0	0	0.09782598904437	0	0.00814242970102278	0	0.0107402459516323	0	0	0	0.044030774941639	0	0.153640956626484	0.0198862210416336	0.00600828723057714	0.378549577304306	0	0.0080404108649952	0.00570163522898367	0	0	0	0	0	0.0630019467601549	0.000120015578022027	0.0137647804925978	0.000340000034000003	0	0.0921976372978985	0.00971012137651721	0.142932701428057	0	0	0	0.263129947374011	1.10053022010604	0	0	0.17783	0	0.0575140317336245	0	0.125799962260011	0.655897234525376	0	0	0.0470113304206509	0	0	0.241990145194087	0.0573814345358634	0.0112608963673508	0	0	0.176750640773731	0	0	0.000160013425126368	0	0.00334444409731651	0.0127882330644469	0	0.0927983339112727	0.254269923719023	0.230455116103578	0.617743485124359	0	0.0121181943953194	0
s__Butyricicoccus_pullicaecorum	0	0	0	0	0	0	0	0	0	0.0127314836860071	0	0	0	0	0.184862609764362	0	0	0	0	0.00055	0	0	0	0	0	0	0	0	0	0.222682203285946	0	0	0	0	0	0	0.000380001368004925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021636449904175	0	0	0	0.00117005979005527	0.000220063114101124	0	0.427134180854804	0.00140133996127097	0.0113825770154363	0	0	0	0	0	0	0.000270286233120875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0547492234376299	0	0	0
s__Butyricimonas_synergistica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000180865441135835	0	0	0	0	0	0	0	0	0	0	0	0	0.0879562157433289	0	0	0	0	0	0	0.000480012144307251	0	0	0	0	0	0.0436717589358945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106141040214237	0	0	0	0	0	0	0	0.00692318625350571	0
s__Butyrivibrio_crossotus	0	0	0	0	0	0	0	0	0	0	0	0	3.48443991268991	0	0	0	0	0	0	0	0	43.8444459347255	0	0	0	0	0	0.0145808617289282	0	0.014369821773182	0.00183052847357032	0	0	6.24607748074537	0	0	0	0	0	0	0	0	0	0	0	0	2.26851103194125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Butyrivibrio_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00607026587764544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Campylobacter_concisus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00533999839800048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Campylobacter_curvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000699999790000063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00160091956819997
s__Campylobacter_gracilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130966030242102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00654813015840467	0	0	0	0	0	0	0	0	0	0.00506148554600775	0	0	0	0.266340613436829	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00802065785015128	0	0	0	0	0	0	0	0	0.00127072990725873
s__Campylobacter_hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127175413047216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000506881479282909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Campylobacter_ureolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0190533610128827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0588131935564101	0.221392464395745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0213609356089797	0	0	0.00014001909860505	0	0	0	0	0	0	0	0.000380012616418865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000930078033547014	0	0	0	0	0	0	0	0	0	0	0
s__Cardiobacterium_hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00338099232124629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Catenibacterium_mitsuokai	0	0	0	0.148406510257815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25425057043846	0	0	0	0.430557297332651	1.63688173653801	0	0	0	0	0	0	0	0.0560984309922982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19492103061014	2.28385022838502	0	0	0	0	0	0	0	0	0	0	0	0	0.000420012978401032	0	0.000111908784492665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.274089048514359	0
s__Citrobacter_freundii	0	0	0	0	0	0	0.0478599856420043	0	0	0.0603091384685188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0716016396775486	0	0	0	0	0	0.0255634868596076	0	0.00136187843893082	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00447241331422436	0	0	0	0	0	0	0	0	0	0.13045227274235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00602626110673401	0	0	0	0	0.0171665692428077	0
s__Citrobacter_unclassified	0	0	0	0	0	0	0.022129993361002	0	0	0.122843780384513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0888520347115949	0	0	0	0	0	0.0104514255744483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031917222533279	0	0	0	0	0	0	0	0	0	0.0446903070282393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016110610500831	0	0	0	0	0.0365535855139712	0
s__Clavibacter_michiganensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0766373506961976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridiaceae_bacterium_JC118	0	0	0.190851457890854	0	0	0.011940239998824	0	0	0	0	0	0	0	0	0	0.0277400055480011	0.0186651433866168	0	0	0	0.0722943793520531	0	0	0	0	0.0269341278744644	0.00736999631500184	0	0.0175740574885851	0.013879486629111	0	0.00992053868525061	0.00858048308119747	0.0356204438236964	0	0	0	0.00513413194939287	0.124894719319016	0.0425752112058516	0.211475887304941	0	0.0267179726430367	0.144703310702124	0.0073501683188545	0	0	0	0	0.0361000036100004	0	0	0.000891229272535608	0	1.03503586136912	0.017100873854654	0.00566162375369256	0	0.153775105333497	0	0.038088623264307	0.000840066113203109	0.0110703420735701	0.00698090612161459	0	0.0788700078870008	0.0572208763848973	0.0620256852006275	0	0.0194303672339407	0.00677841608140667	0.0200812515252296	0	0	0.0278700055740011	0	0	0.004	0.00751022230258016	0	0	0.00479999856000043	0.0014213592458468	0.00672042674709844	0	0	0.0109711680182568	0	0	0	0.00418033275448726	0.219189978081002	0.0562908980739528	0.0260281416869726	0	0	0	0.00583	0	0.126531460954562	0.0698135116196344	0	0.0570299828910051	0.071761593107367	0	0	0.026802471441333	0
s__Clostridiales_bacterium_1_7_47FAA	0.00485429167927365	0.0045694971303558	1.84815813108695	0.0126885112690905	0	0.0138002773855755	0	0.0623149071461806	0.0446799955320005	0.202951879703318	0	0.00436090837721497	0.01771772847316	0	0.00556098095704082	0.0554500110900022	0.209794022205938	0.0824999752500074	0.226587626478804	0.00656	0.0294858647384965	0.00132320917922237	0.0154800046440014	0.0483409782361574	0.500791750196962	0.00148982327528614	0.00083999958000021	0.107156332939277	0.033706962199063	0.00687469885666853	0.0413919498559234	0.380240647067136	0.345189434165143	0.00696331948372965	0.109734190726615	0	0.317421142716114	0.00925745039607876	0.12654283116069	0.0199824458513722	0.0170149561464527	0.0382399052814524	0.0282884412708752	0.00594136770284519	0.00752017221194365	0.0292928560534652	0	0.120055258420319	0.00471008289745899	0.151900015190002	0.0389253094122038	0.134506093964959	0.00422582868550592	0.0391309900140474	0.00963359140287499	0	0	0	0.097523237771494	0.0367050974141474	0.10960481453001	0.0129310176710907	0.0132804103646803	0	0.0394478465336646	0.0130300013030001	0.0050026994566268	0.0151160078523156	0.0246103076288454	0.0106102005327901	0.00411510931973138	0	0	0.00555999888800022	0.0264800052960011	0.015667979181536	0.0205257775419849	0.00941	0.00239007074609408	0	0.00921270392860304	0.00183999944800017	0.00191182828138549	0	0.0857520528066964	0.0277007839321853	0.0069837003812312	0	0.00580000348000209	0	0.0403232097274943	0.0545999945400006	0.00439241099439482	0.00969911869414356	0.0104089526209322	0.00195000019500002	0.028972430786943	0	0.00169224866001943	0.0188621434479518	0.00303015241666656	0	0.00589999823000053	0.00394008746994183	0.0380988978079087	0.00688020709423353	0	0.00876503463589486
s__Clostridiales_bacterium_BV3C26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00714038772305336	0.0150608479257382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107239979064195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_asparagiforme	0.0206082197270607	0.0567220215214276	0.0403411993493691	0	0	0.0280105630123166	0.0469599859120042	0.205245530851188	0.0753899924610008	0	0.0391120667600927	0.106582201072483	0.0511222995470624	0.0430402874502788	0	0.115590023118005	0	0.121309963607011	0.408028358432618	0.00242	0.19408860422338	0	0.00217000065100019	0.221090209586597	2.10336335323659	0.0172561420310702	0.04019997990001	0	0.17974377704726	0.0129888778980433	0.0271778462442107	0.133767263562411	0.135797645407436	0.0178252940319428	0.221621210270295	0.0123447749589541	0.320251152904151	0.0342675785472148	0.26429081295227	0.0731189497594505	0.0406757539877552	0.00626552359262698	0.0470140289862495	0.0161437162834885	0.0239705489255704	0.110880810879061	0.00310362803068273	0.289782692481931	0.00136002393642128	0.627120062712006	0.0453161811271057	0	0.000510704414599057	0.0945623924285285	0.0313216767210816	0	0	0.0224603099522774	0.0233107739176941	0.265463836520481	0.472907066159778	0.0361528452289195	0.043801353461822	0.00253032843663108	0.0713194683571757	0.0485700048570005	0.0162087462394708	0.0431256700846196	0.134861685771072	0.0197803738490657	0.0286355539037269	0.0117365760035348	0	0.0215199956960009	0.0444800088960018	0	0.142383760471212	0.27098	0.0141204179643717	0.00378026499657626	0.0291385521650604	0.0273899917830025	0.00639611660631061	0.00324020575306532	0.288751603786497	0.0165604686612631	0.00915765872571123	0	0.011050006630004	0	0.534252526501109	0.119709988029001	0.00666365768170148	0.025927840562938	0.00903645357466875	0	0.0592249689748969	0	0.00985309278969895	0.0258266271825801	0.0616331001449373	0.0116872942676054	0.00924999722500083	0.00932020690859338	0	0	0.00272318975175716	0
s__Clostridium_bartlettii	0	0.00644751023667786	0.0242147422678449	0	0	0	0.937279718816084	0	0	0.00263651984993691	0.00631293045730005	0	0	0.038987435458332	0	0	0	0	0	0.071	0.0207541279960584	0	0.0256900077070023	0	0.00669042417289256	0.012552054366584	0.124579937710031	0.0336319876504701	0.00197157706449389	0.00606414484300019	0.0230166449053842	0.0997254150900394	0.0808145498591571	0.00731500228593822	0.035376484700897	0.211101654119814	0.00563002026807297	0.00734591198996953	0.00315553120905786	0.00151018484662523	1.34457187868136	0.0220202837231196	0	0.0056112917193538	0	0	0.650988490461617	0.195358556704784	0.0718012637022411	0.000160000016000002	1.00438699838658	0	0.884229617911986	0.0723318299952989	0.596412342521292	0	0	0.102571415485534	9.87786794521578	0.204425471635978	0.0063514379655554	0.00188014796764505	0.479394813299731	0.0694890196747538	0.00309987333044683	1.09076010907601	0.0993636166075214	2.30580184415296	0.0242103026287829	0.0531410043649825	0.368066991977239	0	0.475481860972844	0	0	0.128351123122449	0.0127758390087477	0.2227	0	0.00115008062065151	0	0.118119964564011	0	0	0.166311559188626	0.148214194461703	0	0.271025016432123	0	0.00704017600440011	0.00479038131435262	0.0225599977440002	0.110900873489458	0.0730793989715925	0	0.112220011222001	0.0386432421680179	0	0.549570268973412	0	0	0	0.0787699763690071	0.000770017094379496	0.236262379194147	0	0.00371820139182228	0.117497490558577
s__Clostridium_bolteae	0.0279547147633223	0.0157572329616006	0.265299763174609	0	0	0.0115102313556503	0.139319958204013	4.03063557499049	2.65185973481403	0.364401127548314	0.00308119181302244	0.350943101448032	0.0326142263255232	0.00611430263476408	0.0277348924350255	0.330480066096013	2.1034795549354	0.365169890449033	1.50885779460933	0.00205	0.12798545630726	0	0.0134300040290012	1.72819247251051	0.69953435047782	0.0402838828923828	0.0300599849700075	2.23148188057914	0.348298604053382	0.514641757641348	1.14285994366574	0.5367491454786	0.550851012912027	0.264495611501032	0.12544483451255	0.00909351737251969	2.24442807994109	0.038280808394596	0.289514963699834	0.207515399884946	0.0418968273112065	0.0506496842681394	0.880412715154202	0.359062656223463	0.610773986724296	0.714399653966262	0.00617712375038795	0.830296366980874	0.013930245172315	0.735300073530007	0.17686412426655	0.238000948945925	0.00382527620346744	0.0423010702170765	1.31164898274077	0.227861643729995	0.319111521184276	0.0341004705864941	0.0735124406130284	0.159092123888863	4.54375870697126	0.155002198673036	0.207346407003976	0.00452058677216303	4.97275636595918	0.121900012190001	0.401736777164958	0.0386208995326051	0.513426417830223	0.876376563517051	0.301414235915312	0.142589893117113	0.0158751189381149	0.00732999853400029	4.81406096281219	0.070951987617986	1.11883580845529	0.33298	0.0199405902414711	0	1.2277703505979	0.00467999859600042	0.317793906312607	0.0174511081453672	2.34589042466426	0.0514414557931989	0.322038699837742	0.0120915622298401	0.321310192786116	0	3.97121610880226	0.269209973079003	0.396507643045267	0.0344032855438598	0.244455103853096	0.0232600023260002	0.409624367484432	0	0.2042213693556	0.310960196174297	0.835482024745845	0.293460654500653	0.0457699862690041	0.106222358136351	0.185819274453859	0.00459013816315871	0.00222044702835584	0.00575330469821866
s__Clostridium_butyricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0380234225884552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141500014150001	0	0.17701746149172	0	0	0.00533662595478546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120560200394284	0	0	0	0	0	0	0	0	0
s__Clostridium_celatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00316005561697886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_citroniae	0	0	0.136077630699723	0	0	0.00668013427069884	0.121519963544011	0.00176296795655486	0.0103299989670001	0.0780630420968012	0	0.00481100213174404	0	0.00393276748848164	0.00230040579158163	0.0150200030040006	0	0.0120899963730011	0.0316570265299734	0	0.0284256538625533	0	0	0	0.424656923248934	0	0	0.00166009811179841	0.0385208127981573	0.00751513659586327	0.0104730235619023	0.0422822959286689	0.0358220167795447	0.0020900006531252	0.107691506639725	0.0104940591020607	0.0441901590845727	0.00507408362249939	0.0382080562319681	0.0223927408714827	0.011530134988655	0.00166743773029589	0.0173051638608961	0.00122028090866517	0.00494011312859064	0.0817579714022117	0	0.19785866620958	0.00109001918433764	0.0297900029790003	0.0117616042828242	0.0942910652727736	0	0.00611015458691105	0	0	0	0	0.00794026361675208	0.0590864985098752	0.0361981952714094	0.0182514363880437	0.0142104391025683	0.00317041151941522	0.240995567404955	0.0181800018180002	0.0173093401199287	0.00952008176659082	0.059500743759297	0.0103001946736793	0	0	0.0260476225506064	0.0025199994960001	0.0127700025540005	0	0.0254913672117892	0	0.00319009442679503	0	0.0161247326090207	0.0146499956050013	0	0.00402025528621067	0.0199597882801726	0.0125603554580595	0.00724277313730913	0.0179223155631708	0.005550003330002	0	0.0273521772333078	0.00132999986700001	0.000490269108713773	0.00148445663571173	0.00197359351907954	0.0190300019030002	0.00682057224601143	0	0	0.00207133352452309	0.00207010412623755	0	0.0128699961390012	0.000810017982399209	0.0445170651996609	0.011270339237211	0.00225186844856842	0.000990568982823734
s__Clostridium_clostridioforme	0.0291657854709349	0	0.0140016535381537	0	0	0	0.0593099822070053	0.0961618885393559	0.0307399969260003	1.55347157986986	0	0.000780162507850385	0.118711782079343	0	0	2.76431055286211	0.497073020887226	0.0386499884050035	0.0909763121330623	0	0.196799143349612	0	0	0	3.19446252892433	0.000457504785324091	0.00141999929000036	4.61329264559535	0.202652101415923	0.00849580688400522	0.00869250952750059	7.22142212322129	6.62807316051894	0.0104098109453736	1.74915839412989	0.00270104476411476	0.28932104155575	0.0024319572391861	0.639979917154241	0.0223927408714827	0.00103090616652037	0.0106716014738937	0.00219065369106141	0.00163037531239691	0.00205004694607506	0.256765034590873	0	0.00783034296902204	0.00102001795231596	0.477310047731005	0.0116715920051495	2.6767336343794	0.000700966843567332	0.00557014092456539	0.01042388602471	0	0	0	0.00535017762589718	0.0107903177017865	0.0148533628013382	0.285942503675039	0.00260008034248258	0.00152019732161235	0.138643793107963	0.00229000022900002	0.00479258607944847	0.0022023322698738	0.102841285516069	0.0185003496566085	0.00414514661403599	0.115934958357167	0.0448893041185711	0	0.457460091492018	0.0478760515489547	0.278183591319506	0.47303	0.00208006156982247	0	0	0.131689960493012	0.000810775344461908	0.00266016892072647	0.689888321232733	0.0579016386163728	0	0	0.000740000444000267	0	0.857028219446268	0.0335599966440004	0.0231126865536493	0	0.0705183999025425	0.0368100036810004	0.0131811058947846	0	0	0.0258866658354648	0.0942047384983464	0.0573813683833124	0.00322999903100029	0	0.443571236480453	0.0404712181836673	0	0
s__Clostridium_difficile	0	0	0	0	0	0	0.179029946291016	0	0	0.0481189934589246	0	0	0	0	0	0	0.100726090498687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.49433069886614	0	0	0	0	0	0	0	0	0	0.00630309103584398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_glycolicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00367322876808715	0.00564907691657819	0	0	0	0	0.0345517165875359	0.152106662271807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00209221565638011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_hathewayi	0.0228602107122907	0	0.274440427474391	0	0	0.0111402239185008	0.198519940444018	0.0451760538867183	0.00562999943700006	1.90533169474794	0.0131979388733697	0.0431589900176207	0.403145852220739	0.0082858307390911	0.0294852011894898	0.0156300031260006	0	0.033389989983003	0.0362038347157939	0	0.00733145822704136	0	0	0	1.95990425792995	0.131397720523465	0.0363899818050091	0.000520030733816368	0.0475280176613273	0.13812440803289	0.0277880224020675	0.763461455957059	0.776143696890135	0.0465828991725406	0.124463545098259	0.0102839778426295	0.160760578738083	0.0315954280004548	0.0456346089819482	0.0189223160914896	0.533038540877431	0.0901123772184754	0.0624686406423677	0.100733188780057	0.00186004259497542	0.0323931583329375	0.258926948229676	0.192998453332256	0.0166802935731669	1.49078014907802	0.0130317775344557	0.0838198684572245	0.047815952543343	0.00772019532094162	2.91541686740817	0.0129406612677908	0.0109031270168284	0.0536307401042135	0.0117703907769738	0.0126621075071984	0.0228651766759994	0.0228918015847847	0.0105503260050736	0.00314040762490971	0.590307647320361	0.181930018193002	0.0271946742462233	0.155104255406476	0.096761209515119	0.0145802755672082	0	0	0.00740638440357759	0.0389499922100016	0.201260040252008	0.000561360738429954	0.0104639247900129	0.07557	0.00675019980591426	0.000600042062948613	0.0291785639085072	0.0173899947830016	0.00326312052215534	0.0220213983587958	0.241618489707352	0.0243706896905182	0.0202076749740787	0	0.00612000367200221	0.000110002750068752	0.739228842615872	0.395619960438004	0.0111861400722857	0.00172517933339472	0	0.0111300011130001	0.0365230642850935	0	0.00037049231018177	0.00555357539183726	0.000520026157315713	0.0144873751858858	0.0167299949810015	0.00478010611835583	0.108042568649016	0.00199005990080301	0.00270224213828211	0.000180103451422497
s__Clostridium_hiranonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.18799157918624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Clostridium_hylemonae	0	0	0	0	0	0	0	0	0	0.00239592488264229	0	0	0	0	0	0.00183000036600007	0	0	0	0	0	0	0	0	0	0	0	0.00467027601331238	0.0364291396688211	0	0	0	0	0	0	0.0028110873285787	0	0	0	0	0	0.0377447268039706	0	0.00347079897792472	0	0	0	0	0	0.103390010339001	0	0	0	0.00385009740746441	0	0	0	0	0	0	0	0	0	0	0.032789273856351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00374999887500034	0	0.0193412281679887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00775038984460918	0.000862343761064631	0	0	0	0	0	0
s__Clostridium_innocuum	0	0	0.00668511303503831	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00261640426357854	0	0	0	0	0	0	0	0.00544034491786779	0	0.00610999694500153	0.0210112417643883	0.00120096064842267	0.000630430899519822	0.00376108582547781	0	0	0.00756620428751576	0	0	0.0117700423721525	0.00134107930062114	0.0521969079612947	0.00146017872587605	0.0105893080017335	0.0193119606217906	0.00349104172685129	0.00245056411986039	0	0.00570055580419091	0.00896938456763649	0	0.00678011933010021	0.000670000067000007	0	0.00133781861332184	0.0715086318559189	0	0.301762497058903	0.00397020287736703	0	0.00735010143139976	0.0151205020006664	0.00144137824587871	0.00248056159914605	0.00382030065766176	0	0	0.00478969597628608	0.00918000091800009	0.00839452968821976	0.00420445251521361	0.0274803435042938	0	0	0	0	0	0	0.0163596558056729	0	0	0.00352010419508417	0	0.0068320051935243	0.000809999757000073	0.000440421174769432	0.00386024512556547	0	0.00156004414924942	0	0	0	0	0.0136910898107489	0	0	0	0.00529964960199531	0	0.00085007132098383	0	0.00145192932368531	0.0243256608604619	0.00142007142959291	0	0.00472999858100042	0	0	0.00175005267658556	0	0.00189108623993622
